5370,18736
5380,18763
5390,18791
5400,18818
5410,18845
5420,18871
5430,18895
5440,18923
5450,18953
5460,18979
5470,19011
5480,19037
5490,19065
5500,19091
5510,19116
5520,19142
5530,19172
5540,19203
5550,19231
5560,19259
5570,19291
5580,19321
5590,19347
5600,19375
5610,19403
5620,19431
5630,19464
5640,19493
5650,19519
5660,19549
5670,19578
5680,19606
5690,19634
5700,19663
5710,19692
5720,19720
5730,19746
5740,19773
5750,19804
5760,19830
5770,19860
5780,19887
5790,19916
5800,19944
5810,19969
5820,19998
5830,20028
5840,20053
5850,20081
5860,20110
5870,20138
5880,20165
5890,20194
5900,20224
5910,20253
5920,20278
5930,20305
5940,20338
5950,20370
5960,20399
5970,20428
5980,20461
5990,20489
6000,20519
6010,20549
6020,20576
6030,20604
6040,20631
6050,20658
6060,20688
6070,20714
6080,20743
6090,20766
6100,20795
6110,20823
6120,20853
6130,20880
6140,20910
6150,20937
6160,20968
6170,20997
6180,21025
6190,21056
6200,21085
6210,21115
6220,21142
6230,21170
6240,21201
6250,21228
6260,21257
6270,21288
6280,21318
6290,21347
6300,21374
6310,21403
6320,21433
6330,21466
6340,21495
6350,21523
6360,21554
6370,21586
6380,21616
6390,21647
6400,21676
6410,21701
6420,21729
6430,21756
6440,21785
6450,21811
6460,21840
6470,21870
6480,21895
6490,21922
6500,21952
6510,21983
6520,22013
6530,22040
6540,22067
6550,22099
6560,22129
6570,22161
6580,22188
6590,22218
6600,22243
6610,22270
6620,22298
6630,22327
6640,22351
6650,22381
6660,22406
6670,22436
6680,22462
6690,22493
6700,22523
6710,22552
6720,22578
6730,22610
6740,22637
6750,22664
6760,22691
6770,22723
6780,22754
6790,22784
6800,22813
6810,22844
6820,22876
6830,22907
6840,22937
6850,22964
6860,22993
6870,23018
6880,23044
6890,23073
6900,23103
6910,23132
6920,23166
6930,23196
6940,23228
6950,23257
6960,23287
6970,23314
6980,23343
6990,23371
7000,23397
7010,23425
7020,23456
7030,23487
7040,23515
7050,23543
7060,23572
7070,23603
7080,23631
7090,23661
7100,23690
7110,23719
7120,23747
7130,23776
7140,23808
7150,23839
7160,23898
7170,23926
7180,23955
7190,23983
7200,24013
7210,24040
7220,24069
7230,24097
7240,24128
7250,24157
7260,24187
7270,24219
7280,24248
7290,24277
7300,24305
7310,24335
7320,24363
7330,24391
7340,24421
7350,24449
7360,24475
7370,24507
7380,24535
7390,24570
7400,24601
7410,24631
7420,24669
7430,24699
7440,24729
7450,24759
7460,24790
7470,24823
7480,24853
7490,24882
7500,24912
7510,24943
7520,24975
7530,25004
7540,25033
7550,25062
7560,25092
7570,25122
7580,25152
7590,25186
7600,25217
7610,25249
7620,25283
7630,25317
7640,25347
7650,25378
7660,25409
7670,25439
7680,25467
7690,25498
7700,25532
7710,25561
7720,25590
7730,25619
7740,25647
7750,25679
7760,25708
7770,25739
7780,25770
7790,25801
7800,25833
7810,25863
7820,25893
7830,25934
7840,25967
7850,25992
7860,26019
7870,26047
7880,26075
7890,26105
7900,26132
7910,26164
7920,26194
7930,26225
7940,26253
7950,26283
7960,26313
7970,26340
7980,26366
7990,26394
8000,26429
8010,26463
8020,26493
8030,26523
8040,26551
8050,26578
8060,26610
8070,26638
8080,26667
8090,26700
8100,26732
8110,26764
8120,26794
8130,26824
8140,26855
8150,26885
8160,26915
8170,26945
8180,26973
8190,27002
8200,27034
8210,27068
8220,27100
8230,27130
8240,27161
8250,27190
8260,27215
8270,27243
8280,27270
8290,27301
8300,27329
8310,27356
8320,27387
8330,27416
8340,27821
8350,27876
8360,27915
8370,27953
8380,27989
8390,28019
8400,28051
8410,28098
8420,28130
8430,28200
8440,28243
8450,28277
8460,28310
8470,28341
8480,28372
8490,28405
8500,28437
8510,28466
8520,28497
8530,28530
8540,28562
8550,28597
8560,28633
8570,28664
8580,28691
8590,28725
8600,28757
8610,28787
8620,28824
8630,28859
8640,28891
8650,28925
8660,28961
8670,28992
8680,29027
8690,29058
8700,29093
8710,29130
8720,29159
8730,29197
8740,29230
8750,29261
8760,29293
8770,29320
8780,29353
8790,29384
8800,29413
8810,29445
8820,29477
8830,29510
8840,29543
8850,29579
8860,29614
8870,29644
8880,29677
8890,29711
8900,29744
8910,29779
8920,29811
8930,29841
8940,29871
8950,29900
8960,29928
8970,29955
8980,29981
8990,30009
9000,30034
9010,30059
9020,30084
9030,30117
9040,30145
9050,30173
9060,30200
9070,30226
9080,30258
9090,30281
9100,30311
9110,30338
9120,30365
9130,30392
9140,30417
9150,30445
9160,30473
9170,30503
9180,30530
9190,30558
9200,30583
9210,30610
9220,30637
9230,30666
9240,30695
9250,30720
9260,30744
9270,30775
9280,30800
9290,30827
9300,30855
9310,30882
9320,30907
9330,30933
9340,30961
9350,30986
9360,31015
9370,31044
9380,31071
9390,31097
9400,31123
9410,31151
9420,31183
9430,31209
9440,31268
9450,31297
9460,31324
9470,31352
9480,31379
9490,31407
9500,31435
9510,31465
9520,31491
9530,31517
9540,31544
9550,31571
9560,31598
9570,31625
9580,31652
9590,31680
9600,31706
9610,31734
9620,31760
9630,31788
9640,31830
9650,31856
9660,31888
9670,31915
9680,31941
9690,31970
9700,31993
9710,32020
9720,32047
9730,32075
9740,32103
9750,32130
9760,32156
9770,32181
9780,32207
9790,32234
9800,32260
9810,32289
9820,32323
9830,32350
9840,32378
9850,32420
9860,32448
9870,32477
9880,32505
9890,32528
9900,32558
9910,32591
9920,32629
9930,32659
9940,32684
9950,32708
9960,32743
9970,32767
9980,32794
9990,32821
10000,32850
10010,32876
10020,32902
10030,32930
10040,32958
10050,32989
10060,33020
10070,33049
10080,33076
10090,33102
10100,33130
10110,33159
10120,33187
10130,33216
10140,33242
10150,33269
10160,33297
10170,33325
10180,33355
10190,33382
10200,33411
10210,33439
10220,33464
10230,33490
10240,33518
10250,33548
10260,33576
10270,33601
10280,33628
10290,33651
10300,33679
10310,33704
10320,33732
10330,33759
10340,33787
10350,33814
10360,33842
10370,33869
10380,33897
10390,33924
10400,33954
10410,33983
10420,34010
10430,34036
10440,34062
10450,34088
10460,34118
10470,34147
10480,34171
10490,34198
10500,34225
10510,34253
10520,34279
10530,34308
10540,34331
10550,34360
10560,34388
10570,34416
10580,34445
10590,34473
10600,34499
10610,34526
10620,34552
10630,34576
10640,34603
10650,34630
10660,34662
10670,34690
10680,34720
10690,34747
10700,34772
10710,34799
10720,34825
10730,34852
10740,34879
10750,34904
10760,34933
10770,34958
10780,34986
10790,35014
10800,35043
10810,35075
10820,35104
10830,35133
10840,35161
10850,35189
10860,35217
10870,35250
10880,35277
10890,35303
10900,35329
10910,35358
10920,35385
10930,35412
10940,35442
10950,35469
10960,35495
10970,35523
10980,35550
10990,35574
11000,35604
11010,35633
11020,35658
11030,35689
11040,35716
11050,35744
11060,35773
11070,35800
11080,35827
11090,35857
11100,35881
11110,35908
11120,35937
11130,35964
11140,35991
11150,36019
11160,36045
11170,36073
11180,36099
11190,36126
11200,36155
11210,36184
11220,36207
11230,36235
11240,36263
11250,36289
11260,36317
11270,36342
11280,36371
11290,36399
11300,36427
11310,36454
11320,36483
11330,36511
11340,36540
11350,36569
11360,36596
11370,36623
11380,36652
11390,36679
11400,36706
11410,36733
11420,36762
11430,36807
11440,36834
11450,36860
11460,36884
11470,36912
11480,36940
11490,36967
11500,36994
11510,37020
11520,37066
11530,37095
11540,37121
11550,37144
11560,37171
11570,37199
11580,37225
11590,37250
11600,37276
11610,37300
11620,37326
11630,37347
11640,37373
11650,37397
11660,37424
11670,37450
11680,37476
11690,37504
11700,37527
11710,37555
11720,37580
11730,37603
11740,37629
11750,37654
11760,37680
11770,37707
11780,37732
11790,37757
11800,37782
11810,37808
11820,37832
11830,37857
11840,37881
11850,37910
11860,37930
11870,37959
11880,37985
11890,38011
11900,38036
11910,38059
11920,38086
11930,38111
11940,38132
11950,38158
11960,38182
11970,38208
11980,38235
11990,38257
12000,38282
12010,38306
12020,38328
12030,38356
12040,38381
12050,38405
12060,38431
12070,38455
12080,38480
12090,38506
12100,38535
12110,38557
12120,38581
12130,38606
12140,38634
12150,38658
12160,38686
12170,38711
12180,38736
12190,38762
12200,38788
12210,38812
12220,38838
12230,38863
12240,38887
12250,38912
12260,38938
12270,38965
12280,38992
12290,39016
12300,39039
12310,39065
12320,39090
12330,39115
12340,39141
12350,39165
12360,39190
12370,39218
12380,39243
12390,39269
12400,39293
12410,39319
12420,39343
12430,39367
12440,39394
12450,39419
12460,39447
12470,39476
12480,39500
12490,39524
12500,39548
12510,39577
12520,39605
12530,39631
12540,39659
12550,39683
12560,39707
12570,39733
12580,39760
12590,39783
12600,39806
12610,39827
12620,39849
12630,39873
12640,39894
12650,39916
12660,39938
12670,39960
12680,39982
12690,40006
12700,40030
12710,40053
12720,40078
12730,40100
12740,40123
12750,40142
12760,40166
12770,40193
12780,40213
12790,40237
12800,40260
12810,40283
12820,40299
12830,40321
12840,40341
12850,40363
12860,40384
12870,40407
12880,40433
12890,40457
12900,40479
12910,40500
12920,40524
12930,40545
12940,40569
12950,40592
12960,40614
12970,40635
12980,40883
12990,40910
13000,40934
13010,40958
13020,40983
13030,41007
13040,41031
13050,41055
13060,41080
13070,41105
13080,41127
13090,41149
13100,41172
13110,41196
13120,41222
13130,41245
13140,41267
13150,41290
13160,41313
13170,41339
13180,41364
13190,41388
13200,41411
13210,41435
13220,41458
13230,41480
13240,41501
13250,41526
13260,41553
13270,41578
13280,41601
13290,41627
13300,41651
13310,41672
13320,41697
13330,41721
13340,41746
13350,41771
13360,41799
13370,41822
13380,41847
13390,41872
13400,41894
13410,41919
13420,41941
13430,41964
13440,41988
13450,42013
13460,42036
13470,42059
13480,42084
13490,42107
13500,42129
13510,42152
13520,42175
13530,42200
13540,42226
13550,42251
13560,42276
13570,42302
13580,42326
13590,42348
13600,42374
13610,42395
13620,42420
13630,42446
13640,42469
13650,42496
13660,42522
13670,42549
13680,42576
13690,42600
13700,42626
13710,42651
13720,42672
13730,42693
13740,42722
13750,42744
13760,42770
13770,42797
13780,42820
13790,42842
13800,42864
13810,42889
13820,42916
13830,42942
13840,42967
13850,42993
13860,43016
13870,43042
13880,43066
13890,43090
13900,43117
13910,43139
13920,43164
13930,43187
13940,43212
13950,43238
13960,43263
13970,43288
13980,43312
13990,43337
14000,43361
14010,43384
14020,43409
14030,43435
14040,43462
14050,43485
14060,43510
14070,43535
14080,43559
14090,43583
14100,43606
14110,43631
14120,43657
14130,43683
14140,43709
14150,43748
14160,43779
14170,43802
14180,43828
14190,43852
14200,43879
14210,43904
14220,43931
14230,43957
14240,43988
14250,44013
14260,44038
14270,44065
14280,44088
14290,44114
14300,44143
14310,44171
14320,44199
14330,44226
14340,44254
14350,44285
14360,44315
14370,44349
14380,44377
14390,44443
14400,44476
14410,44513
14420,44540
14430,44567
14440,44593
14450,44621
14460,44648
14470,44935
14480,45022
14490,45058
14500,45092
14510,45124
14520,45151
14530,45182
14540,45212
14550,45242
14560,45270
14570,45298
14580,45324
14590,45352
14600,45378
14610,45404
14620,45429
14630,45457
14640,45483
14650,45508
14660,45533
14670,45561
14680,45587
14690,45615
14700,45639
14710,45664
14720,45691
14730,45718
14740,45743
14750,45766
14760,45792
14770,45819
14780,45848
14790,45880
14800,45909
14810,45939
14820,45971
14830,45999
14840,46060
14850,46086
14860,46114
14870,46140
14880,46167
14890,46195
14900,46221
14910,46244
14920,46269
14930,46294
14940,46320
14950,46344
14960,46368
14970,46392
14980,46420
14990,46445
15000,46471
15010,46498
15020,46526
15030,46548
15040,46575
15050,46597
15060,46620
15070,46645
15080,46669
15090,46695
15100,46719
15110,46741
15120,46763
15130,46785
15140,46811
15150,46836
15160,46864
15170,46889
15180,46912
15190,46936
15200,46958
15210,46980
15220,47003
15230,47030
15240,47053
15250,47077
15260,47100
15270,47123
15280,47149
15290,47177
15300,47202
15310,47227
15320,47253
15330,47279
15340,47301
15350,47325
15360,47350
15370,47378
15380,47403
15390,47427
15400,47449
15410,47475
15420,47498
15430,47523
15440,47548
15450,47570
15460,47596
15470,47622
15480,47644
15490,47673
15500,47696
15510,47721
15520,47745
15530,47769
15540,47790
15550,47814
15560,47835
15570,47859
15580,47883
15590,47907
15600,47933
15610,47958
15620,47982
15630,48006
15640,48030
15650,48053
15660,48079
15670,48100
15680,48124
15690,48147
15700,48173
15710,48198
15720,48218
15730,48239
15740,48262
15750,48284
15760,48305
15770,48328
15780,48353
15790,48375
15800,48398
15810,48420
15820,48443
15830,48468
15840,48489
15850,48511
15860,48535
15870,48558
15880,48581
15890,48604
15900,48626
15910,48650
15920,48672
15930,48694
15940,48719
15950,48742
15960,48766
15970,48789
15980,48810
15990,48833
16000,48857
16010,48884
16020,48909
16030,48932
16040,48955
16050,48979
16060,49000
16070,49025
16080,49047
16090,49068
16100,49090
16110,49116
16120,49139
16130,49160
16140,49182
16150,49206
16160,49231
16170,49254
16180,49278
16190,49301
16200,49322
16210,49347
16220,49371
16230,49394
16240,49419
16250,49442
16260,49465
16270,49486
16280,49506
16290,49527
16300,49551
16310,49575
16320,49593
16330,49614
16340,49637
16350,49660
16360,49684
16370,49706
16380,49730
16390,49750
16400,49774
16410,49797
16420,49822
16430,49846
16440,49869
16450,49894
16460,49918
16470,49942
16480,49977
16490,50001
16500,50025
16510,50046
16520,50073
16530,50095
16540,50124
16550,50378
16560,50410
16570,50436
16580,50488
16590,50514
16600,50539
16610,50564
16620,50589
16630,50615
16640,50643
16650,50667
16660,50692
16670,50718
16680,50745
16690,50772
16700,50800
16710,50831
16720,50864
16730,50891
16740,50917
16750,50945
16760,50971
16770,50995
16780,51021
16790,51042
16800,51066
16810,51092
16820,51123
16830,51146
16840,51173
16850,51196
16860,51221
16870,51248
16880,51274
16890,51298
16900,51326
16910,51352
16920,51379
16930,51409
16940,51433
16950,51458
16960,51485
16970,51510
16980,51532
16990,51558
17000,51585
17010,51611
17020,51637
17030,51662
17040,51688
17050,51711
17060,51738
17070,51765
17080,51789
17090,51814
17100,51838
17110,51864
17120,51888
17130,51918
17140,51945
17150,51972
17160,51999
17170,52021
17180,52045
17190,52072
17200,52099
17210,52125
17220,52152
17230,52174
17240,52198
17250,52222
17260,52248
17270,52272
17280,52295
17290,52324
17300,52348
17310,52376
17320,52403
17330,52427
17340,52454
17350,52479
17360,52504
17370,52530
17380,52555
17390,52577
17400,52603
17410,52628
17420,52652
17430,52677
17440,52704
17450,52729
17460,52753
17470,52774
17480,52796
17490,52821
17500,52847
17510,52869
17520,52894
17530,52918
17540,52945
17550,52970
17560,52995
17570,53022
17580,53042
17590,53067
17600,53093
17610,53118
17620,53145
17630,53172
17640,53196
17650,53223
17660,53247
17670,53273
17680,53299
17690,53325
17700,53350
17710,53375
17720,53400
17730,53423
17740,53447
17750,53472
17760,53499
17770,53525
17780,53552
17790,53577
17800,53601
17810,53628
17820,53655
17830,53678
17840,53698
17850,53719
17860,53745
17870,53770
17880,53795
17890,53820
17900,53843
17910,53867
17920,53891
17930,53917
17940,53942
17950,53968
17960,53988
17970,54010
17980,54033
17990,54055
18000,54077
18010,54099
18020,54119
18030,54141
18040,54166
18050,54191
18060,54214
18070,54236
18080,54262
18090,54287
18100,54310
18110,54334
18120,54358
18130,54379
18140,54403
18150,54427
18160,54452
18170,54476
18180,54501
18190,54524
18200,54549
18210,54577
18220,54603
18230,54627
18240,54647
18250,54668
18260,54697
18270,54719
18280,54742
18290,54761
18300,54785
18310,54809
18320,54830
18330,54850
18340,54871
18350,54891
18360,54912
18370,54934
18380,54956
18390,54979
18400,55004
18410,55026
18420,55048
18430,55068
18440,55086
18450,55107
18460,55128
18470,55149
18480,55173
18490,55195
18500,55213
18510,55232
18520,55251
18530,55273
18540,55292
18550,55311
18560,55332
18570,55356
18580,55376
18590,55400
18600,55421
18610,55441
18620,55461
18630,55482
18640,55505
18650,55528
18660,55549
18670,55567
18680,55588
18690,55608
18700,55630
18710,55653
18720,55677
18730,55703
18740,55731
18750,55757
18760,55784
18770,55809
18780,55834
18790,55854
18800,55875
18810,55896
18820,55917
18830,55939
18840,55962
18850,55982
18860,56003
18870,56022
18880,56043
18890,56062
18900,56082
18910,56103
18920,56122
18930,56141
18940,56163
18950,56185
18960,56206
18970,56226
18980,56248
18990,56267
19000,56287
19010,56306
19020,56325
19030,56346
19040,56367
19050,56388
19060,56407
19070,56434
19080,56457
19090,56479
19100,56497
19110,56518
19120,56539
19130,56560
19140,56580
19150,56600
19160,56622
19170,56644
19180,56667
19190,56689
19200,56708
19210,56731
19220,56749
19230,56769
19240,56789
19250,56806
19260,56826
19270,56847
19280,56866
19290,56889
19300,56906
19310,56926
19320,56945
19330,56967
19340,56987
19350,57007
19360,57028
19370,57050
19380,57070
19390,57128
19400,57150
19410,57170
19420,57193
19430,57213
19440,57235
19450,57255
19460,57277
19470,57296
19480,57316
19490,57336
19500,57367
19510,57390
19520,57412
19530,57430
19540,57450
19550,57472
19560,57491
19570,57511
19580,57529
19590,57555
19600,57574
19610,57594
19620,57615
19630,57634
19640,57656
19650,57673
19660,57704
19670,57727
19680,57747
19690,57766
19700,57786
19710,57806
19720,57827
19730,57851
19740,57870
19750,57890
19760,57912
19770,57934
19780,57954
19790,57971
19800,57993
19810,58014
19820,58033
19830,58055
19840,58074
19850,58095
19860,58117
19870,58134
19880,58156
19890,58174
19900,58195
19910,58215
19920,58244
19930,58266
19940,58295
19950,58316
19960,58343
19970,58363
19980,58385
19990,58406
20000,58432
20010,58452
20020,58472
20030,58490
20040,58511
20050,58531
20060,58551
20070,58587
20080,58606
20090,58627
20100,58648
20110,58674
20120,58692
20130,58710
20140,58731
20150,58752
20160,58771
20170,58791
20180,58819
20190,58841
20200,58860
20210,58882
20220,58903
20230,58922
20240,58937
20250,58959
20260,58976
20270,58996
20280,59014
20290,59036
20300,59057
20310,59077
20320,59098
20330,59119
20340,59141
20350,59160
20360,59182
20370,59201
20380,59228
20390,59249
20400,59270
20410,59294
20420,59321
20430,59343
20440,59364
20450,59385
20460,59403
20470,59423
20480,59441
20490,59461
20500,59482
20510,59504
20520,59523
20530,59541
20540,59567
20550,59585
20560,59607
20570,59627
20580,59645
20590,59665
20600,59686
20610,59705
20620,59725
20630,59746
20640,59767
20650,59789
20660,59813
20670,59833
20680,59853
20690,59871
20700,59891
20710,59913
20720,59933
20730,59953
20740,59972
20750,59993
20760,60014
20770,60035
20780,60056
20790,60077
20800,60097
20810,60117
20820,60140
20830,60162
20840,60186
20850,60214
20860,60237
20870,60256
20880,60277
20890,60298
20900,60319
20910,60339
20920,60359
20930,60379
20940,60398
20950,60418
20960,60438
20970,60459
20980,60495
20990,60516
21000,60535
21010,60556
21020,60577
21030,60597
21040,60615
21050,60635
21060,60668
21070,60690
21080,60711
21090,60735
21100,60756
21110,60784
21120,60812
21130,60834
21140,60852
21150,60875
21160,60901
21170,60923
21180,60945
21190,60965
21200,60987
21210,61008
21220,61030
21230,61074
21240,61094
21250,61116
21260,61135
21270,61156
21280,61178
21290,61197
21300,61218
21310,61240
21320,61263
21330,61282
21340,61302
21350,61331
21360,61352
21370,61369
21380,61391
21390,61413
21400,61433
21410,61454
21420,61477
21430,61513
21440,61530
21450,61551
21460,61568
21470,61586
21480,61601
21490,61620
21500,61638
21510,61657
21520,61675
21530,61695
21540,61715
21550,61732
21560,61752
21570,61769
21580,61787
21590,61807
21600,61827
21610,61842
21620,61860
21630,61879
21640,61901
21650,61918
21660,61939
21670,61965
21680,61982
21690,62000
21700,62019
21710,62039
21720,62057
21730,62078
21740,62098
21750,62116
21760,62132
21770,62152
21780,62170
21790,62189
21800,62207
21810,62224
21820,62241
21830,62260
21840,62280
21850,62300
21860,62320
21870,62336
21880,62353
21890,62372
21900,62390
21910,62407
21920,62426
21930,62445
21940,62464
21950,62483
21960,62503
21970,62522
21980,62539
21990,62557
22000,62575
22010,62596
22020,62614
22030,62632
22040,62652
22050,62672
22060,62691
22070,62707
22080,62728
22090,62747
22100,62766
22110,62785
22120,62804
22130,62823
22140,62842
22150,62859
22160,62875
22170,62891
22180,62910
22190,62928
22200,62944
22210,62964
22220,62981
22230,62998
22240,63014
22250,63033
22260,63052
22270,63070
22280,63090
22290,63109
22300,63128
22310,63146
22320,63160
22330,63178
22340,63196
22350,63215
22360,63233
22370,63248
22380,63267
22390,63286
22400,63303
22410,63320
22420,63338
22430,63357
22440,63374
22450,63393
22460,63414
22470,63432
22480,63449
22490,63466
22500,63482
22510,63500
22520,63519
22530,63538
22540,63557
22550,63576
22560,63591
22570,63610
22580,63630
22590,63648
22600,63666
22610,63683
22620,63701
22630,63719
22640,63737
22650,63753
22660,63772
22670,63788
22680,63806
22690,63827
22700,63846
22710,63863
22720,63883
22730,63901
22740,63919
22750,63937
22760,63956
22770,63974
22780,63993
22790,64011
22800,64029
22810,64047
22820,64064
22830,64084
22840,64103
22850,64123
22860,64140
22870,64158
22880,64175
22890,64195
22900,64214
22910,64234
22920,64254
22930,64274
22940,64290
22950,64308
22960,64324
22970,64343
22980,64361
22990,64382
23000,64404
23010,64422
23020,64443
23030,64461
23040,64479
23050,64498
23060,64516
23070,64536
23080,64554
23090,64572
23100,64590
23110,64607
23120,64625
23130,64643
23140,64660
23150,64676
23160,64693
23170,64712
23180,64729
23190,64747
23200,64767
23210,64783
23220,64801
23230,64821
23240,64839
23250,64858
23260,64875
23270,64895
23280,64915
23290,64933
23300,64952
23310,64971
23320,64990
23330,65006
23340,65022
23350,65042
23360,65061
23370,65079
23380,65098
23390,65116
23400,65134
23410,65155
23420,65175
23430,65194
23440,65212
23450,65229
23460,65280
23470,65321
23480,65344
23490,65363
23500,65382
23510,65402
23520,65423
23530,65443
23540,65463
